	company.value	companyLabel.xml:lang	companyLabel.value	name.xml:lang	name.value	starttime.value	endtime.value
186	http://www.wikidata.org/entity/Q772813	en	Univar Solutions	en	Univar	1974-01-01T00:00:00Z	2019-03-01T00:00:00Z
187	http://www.wikidata.org/entity/Q705891	en	Nero Inc	en	Nero AG	2005-01-01T00:00:00Z	
188	http://www.wikidata.org/entity/Q734663	en	TV Tokyo	ja	株式会社東京12チャンネル	1973-10-01T00:00:00Z	1981-09-30T00:00:00Z
189	http://www.wikidata.org/entity/Q734663	en	TV Tokyo	ja	日本科学技術振興財団テレビ局	1964-04-12T00:00:00Z	1973-09-30T00:00:00Z
190	http://www.wikidata.org/entity/Q745664	en	Budapesti Közlekedési Zrt.	hu	Budapesti Közlekedési Zártkörűen Működő Részvénytársaság	2006-02-06T00:00:00Z	
191	http://www.wikidata.org/entity/Q745664	en	Budapesti Közlekedési Zrt.	hu	Budapesti Közlekedési Vállalat	1968-01-01T00:00:00Z	1996-01-01T00:00:00Z
192	http://www.wikidata.org/entity/Q745664	en	Budapesti Közlekedési Zrt.	hu	Budapesti Közlekedési Részvénytársaság	1996-01-01T00:00:00Z	2006-02-05T00:00:00Z
193	http://www.wikidata.org/entity/Q804868	en	Baldwin Locomotive Works	en	M. W. Baldwin	1825-01-01T00:00:00Z	1839-01-01T00:00:00Z
194	http://www.wikidata.org/entity/Q804868	en	Baldwin Locomotive Works	en	Baldwin, Vale & Hufty	1839-01-01T00:00:00Z	1842-01-01T00:00:00Z
195	http://www.wikidata.org/entity/Q804868	en	Baldwin Locomotive Works	en	Baldwin & Whitney	1842-01-01T00:00:00Z	1845-01-01T00:00:00Z
196	http://www.wikidata.org/entity/Q804868	en	Baldwin Locomotive Works	en	M. W. Baldwin	1846-01-01T00:00:00Z	1853-01-01T00:00:00Z
197	http://www.wikidata.org/entity/Q804868	en	Baldwin Locomotive Works	en	M. W. Baldwin & Company	1854-01-01T00:00:00Z	1867-01-01T00:00:00Z
198	http://www.wikidata.org/entity/Q709259	en	Chunghwa Post	zh-tw	中華郵政股份有限公司	2008-01-01T00:00:00Z	
199	http://www.wikidata.org/entity/Q709259	en	Chunghwa Post	zh-tw	臺灣郵政股份有限公司	2007-01-01T00:00:00Z	2008-01-01T00:00:00Z
200	http://www.wikidata.org/entity/Q709259	en	Chunghwa Post	zh-tw	中華郵政股份有限公司	2003-01-01T00:00:00Z	2007-01-01T00:00:00Z
201	http://www.wikidata.org/entity/Q222045	en	2K Czech	cs	2K Czech, a.s.	2008-09-23T00:00:00Z	2011-04-01T00:00:00Z
202	http://www.wikidata.org/entity/Q222045	en	2K Czech	cs	2K Czech, s.r.o.	2011-04-01T00:00:00Z	
203	http://www.wikidata.org/entity/Q222045	en	2K Czech	cs	Illusion Softworks, a.s.	1997-08-12T00:00:00Z	2008-09-23T00:00:00Z
204	http://www.wikidata.org/entity/Q239162	en	Toyota Motor Manufacturing Czech Republic	cs	Toyota Motor Manufacturing Czech Republic, s.r.o.	2021-01-01T00:00:00Z	
205	http://www.wikidata.org/entity/Q241331	en	50Hertz Transmission	en	50Hertz Transmission GmbH	2010-01-05T00:00:00Z	
206	http://www.wikidata.org/entity/Q224554	en	Tomorrow Focus	en	HolidayCheck Group AG	http://www.wikidata.org/.well-known/genid/1ce0f056c48a3a34761fb669e2fcd0d6	
207	http://www.wikidata.org/entity/Q230426	en	Zurich Insurance Group	en	Zurich Insurance Group	2012-04-01T00:00:00Z	
208	http://www.wikidata.org/entity/Q303580	en	D-Link	en	D-Link Systems, Inc.	1992-01-01T00:00:00Z	
209	http://www.wikidata.org/entity/Q243278	en	Rolls-Royce	en	Rolls-Royce Holdings plc	2011-03-08T00:00:00Z	
210	http://www.wikidata.org/entity/Q268578	en	Yettel Hungary	hu	YETTEL MAGYARORSZÁG ZRT.	2022-03-01T00:00:00Z	
211	http://www.wikidata.org/entity/Q268578	en	Yettel Hungary	mul	TELENOR MAGYARORSZÁG ZRT.	2010-05-18T00:00:00Z	
212	http://www.wikidata.org/entity/Q268578	en	Yettel Hungary	mul	Pannon GSM Távközlési Zrt.	1994-02-01T00:00:00Z	2010-05-18T00:00:00Z
213	http://www.wikidata.org/entity/Q261919	en	American Snuff Company	en	Conwood Sales Company	1900-01-01T00:00:00Z	2010-01-01T00:00:00Z
214	http://www.wikidata.org/entity/Q261919	en	American Snuff Company	en	American Snuff Company	2010-01-01T00:00:00Z	
215	http://www.wikidata.org/entity/Q267313	en	McAfee, LLC	en	McAfee Associates, Inc.	1987-01-01T00:00:00Z	2014-01-01T00:00:00Z
216	http://www.wikidata.org/entity/Q267313	en	McAfee, LLC	en	McAfee, LLC	2017-04-03T00:00:00Z	
217	http://www.wikidata.org/entity/Q267313	en	McAfee, LLC	en	Intel Security Group	2014-01-01T00:00:00Z	2017-01-01T00:00:00Z
218	http://www.wikidata.org/entity/Q300704	en	Aachen Münchener	de	Generali Deutschland Versicherung	2020-01-01T00:00:00Z	
219	http://www.wikidata.org/entity/Q300704	en	Aachen Münchener	de	Aachen Münchener Versicherung	2005-01-01T00:00:00Z	2019-01-01T00:00:00Z
220	http://www.wikidata.org/entity/Q300704	en	Aachen Münchener	de	Aachener und Münchener Versicherung Aktiengesellschaft	1970-01-01T00:00:00Z	
221	http://www.wikidata.org/entity/Q300704	en	Aachen Münchener	de	Aachener Feuer-Versicherungs-Gesellschaft	1825-01-01T00:00:00Z	1934-01-01T00:00:00Z
222	http://www.wikidata.org/entity/Q300704	en	Aachen Münchener	de	Aachener und Münchener Feuer-Versicherungs-Gesellschaft	1834-01-01T00:00:00Z	
223	http://www.wikidata.org/entity/Q287289	en	ABG Frankfurt Holding	de	ABG Frankfurt Holding GmbH	1996-01-01T00:00:00Z	
224	http://www.wikidata.org/entity/Q303404	en	Österreichische Beteiligungs AG	de	Österreichische Industrieverwaltungs Aktiengesellschaft	1970-07-29T00:00:00Z	2015-03-20T00:00:00Z
225	http://www.wikidata.org/entity/Q303404	en	Österreichische Beteiligungs AG	de	Österreichische Industrieverwaltungs-Gesellschaft m.b.H.	1967-01-01T00:00:00Z	1970-07-29T00:00:00Z
226	http://www.wikidata.org/entity/Q303404	en	Österreichische Beteiligungs AG	de	Österreichische Beteiligungs AG	2019-01-01T00:00:00Z	
227	http://www.wikidata.org/entity/Q303404	en	Österreichische Beteiligungs AG	de	Österreichische Bundes- und Industriebeteiligungen GmbH	2015-03-20T00:00:00Z	2019-01-01T00:00:00Z
228	http://www.wikidata.org/entity/Q306376	en	Österreichischer Raiffeisenverband	de	Österreichischer Raiffeisenverband	1960-06-24T00:00:00Z	
229	http://www.wikidata.org/entity/Q306376	en	Österreichischer Raiffeisenverband	de	Allgemeiner Verband landwirtschaftlicher Genossenschaften	1898-05-20T00:00:00Z	1960-06-24T00:00:00Z
230	http://www.wikidata.org/entity/Q309174	en	Northwest Airlines	en	Northwest Airways Inc.	1926-09-01T00:00:00Z	1934-01-01T00:00:00Z
231	http://www.wikidata.org/entity/Q315369	en	Versatel	de	1&1 Versatel GmbH	2016-06-30T00:00:00Z	
232	http://www.wikidata.org/entity/Q306012	en	Österreichische Waffenfabriks-Gesellschaft	de	Österreichische Waffenfabriks-Gesellschaft	1869-01-01T00:00:00Z	
233	http://www.wikidata.org/entity/Q306012	en	Österreichische Waffenfabriks-Gesellschaft	de	Josef und Franz Werndl & Comp. Waffenfabrik und Sägemühle	1864-01-01T00:00:00Z	http://www.wikidata.org/.well-known/genid/bc3c3279e2a5a798093ab62dada8c226
234	http://www.wikidata.org/entity/Q286421	en	Gigaset Communications	de	Gigaset Communications GmbH	2008-01-01T00:00:00Z	
235	http://www.wikidata.org/entity/Q286421	en	Gigaset Communications	de	Siemens Home and Office Communication Devices GmbH &. Co. KG	2005-01-01T00:00:00Z	2008-01-01T00:00:00Z
236	http://www.wikidata.org/entity/Q303580	en	D-Link	en	Datex Systems, Inc.	1986-01-01T00:00:00Z	1992-01-01T00:00:00Z
237	http://www.wikidata.org/entity/Q259011	en	Motorola	en	Motorola, Inc.	1947-01-01T00:00:00Z	
238	http://www.wikidata.org/entity/Q259011	en	Motorola	en	Galvin Manufacturing Corporation	1928-01-01T00:00:00Z	1947-01-01T00:00:00Z
239	http://www.wikidata.org/entity/Q290661	en	Royal Boskalis Westminster	nl	Koninklijke Boskalis Westminster B.V.	2022-01-01T00:00:00Z	
240	http://www.wikidata.org/entity/Q300924	en	airBaltic	lv	Air Baltic Corporation, AS	2020-08-04T00:00:00Z	
241	http://www.wikidata.org/entity/Q300924	en	airBaltic	lv	"SIA ""LATSABIA"""	1995-02-08T00:00:00Z	1995-09-14T00:00:00Z
242	http://www.wikidata.org/entity/Q300924	en	airBaltic	lv	"""AIR BALTIC CORPORATION SIA"""	1995-09-14T00:00:00Z	1999-01-25T00:00:00Z
243	http://www.wikidata.org/entity/Q300924	en	airBaltic	lv	"A/S ""AIR BALTIC CORPORATION"""	1999-01-25T00:00:00Z	2004-12-28T00:00:00Z
244	http://www.wikidata.org/entity/Q300924	en	airBaltic	lv	"Akciju sabiedrība ""Air Baltic Corporation"""	2004-12-28T00:00:00Z	2020-08-04T00:00:00Z
245	http://www.wikidata.org/entity/Q843451	en	NST Niigata Sogo Television	ja	株式会社NST新潟総合テレビ	2019-10-01T00:00:00Z	
246	http://www.wikidata.org/entity/Q843451	en	NST Niigata Sogo Television	ja	株式会社新潟総合テレビ	1968-03-02T00:00:00Z	2019-09-30T00:00:00Z
247	http://www.wikidata.org/entity/Q848521	en	Gorenje	sl	Gorenje gospodinjski aparati, d. o. o.	2019-01-01T00:00:00Z	
248	http://www.wikidata.org/entity/Q878654	en	Wendt & Kühn	de	Wendt & Kühn	1919-06-02T00:00:00Z	
249	http://www.wikidata.org/entity/Q851963	en	Leo Express Global	cs	Leo Express Global  a.s.	2018-01-01T00:00:00Z	
250	http://www.wikidata.org/entity/Q846031	en	Vodafone Ukraine	en	PJSC MTS Ukraine	2007-01-01T00:00:00Z	2015-01-01T00:00:00Z
251	http://www.wikidata.org/entity/Q846031	en	Vodafone Ukraine	en	PJSC VF Ukraine	2015-01-01T00:00:00Z	
252	http://www.wikidata.org/entity/Q846031	en	Vodafone Ukraine	uk	ПрАТ «ВФ Україна»	2015-01-01T00:00:00Z	
253	http://www.wikidata.org/entity/Q863731	en	Bing	de	Gebrüder Bing	1864-01-01T00:00:00Z	1879-01-01T00:00:00Z
254	http://www.wikidata.org/entity/Q863731	en	Bing	de	Nürnberger Metallwarenfabrik Gebrüder Bing	1879-01-01T00:00:00Z	1895-01-01T00:00:00Z
255	http://www.wikidata.org/entity/Q863731	en	Bing	de	Nürnberger Metall- und Lackierwarenfabrik vorm. Gebrüder Bing Aktiengesellschaft	1895-01-01T00:00:00Z	1919-01-01T00:00:00Z
256	http://www.wikidata.org/entity/Q863731	en	Bing	de	Bing-Werke AG	1919-01-01T00:00:00Z	1927-01-01T00:00:00Z
257	http://www.wikidata.org/entity/Q843452	en	Iwate Broadcasting Company	ja	株式会社アイビーシー岩手放送	1995-06-01T00:00:00Z	
258	http://www.wikidata.org/entity/Q843620	en	Chūkyō Television Broadcasting	ja	中京テレビ放送株式会社	1970-01-01T00:00:00Z	
259	http://www.wikidata.org/entity/Q843135	en	Ehime Broadcasting	ja	株式会社テレビ愛媛	2006-01-01T00:00:00Z	
260	http://www.wikidata.org/entity/Q843135	en	Ehime Broadcasting	ja	愛媛放送株式会社	1969-01-01T00:00:00Z	2006-01-01T00:00:00Z
261	http://www.wikidata.org/entity/Q843358	en	i-Television	ja	株式会社あいテレビ	2002-01-01T00:00:00Z	
262	http://www.wikidata.org/entity/Q843358	en	i-Television	ja	株式会社伊予テレビ	1992-01-01T00:00:00Z	2002-01-01T00:00:00Z
263	http://www.wikidata.org/entity/Q846031	en	Vodafone Ukraine	uk	ПрАТ «МТС Україна»	2007-01-01T00:00:00Z	2015-01-01T00:00:00Z
264	http://www.wikidata.org/entity/Q846031	en	Vodafone Ukraine	en	CJSC «Ukrainian Mobile Communications»	1992-01-01T00:00:00Z	2007-01-01T00:00:00Z
265	http://www.wikidata.org/entity/Q846031	en	Vodafone Ukraine	uk	ЗАТ «Український мобільний зв'язок»	1992-01-01T00:00:00Z	2007-01-01T00:00:00Z
266	http://www.wikidata.org/entity/Q388270	en	MOESK	ru	Московская объединённая электросетевая компания	2006-09-22T00:00:00Z	
267	http://www.wikidata.org/entity/Q604924	en	SRI International	en	SRI International	1977-01-01T00:00:00Z	
268	http://www.wikidata.org/entity/Q372445	en	Nobina	sv	Nobina AB	2009-12-01T00:00:00Z	
269	http://www.wikidata.org/entity/Q372445	en	Nobina	nl	Concordia Bus BV	1997-01-01T00:00:00Z	
270	http://www.wikidata.org/entity/Q393224	en	Żuławska Kolej Dojazdowa	de	Westpreußische Kleinbahnen AG	1899-05-27T00:00:00Z	1945-01-01T00:00:00Z
271	http://www.wikidata.org/entity/Q393224	en	Żuławska Kolej Dojazdowa	pl	Gdańskie Koleje Dojazdowe	1945-01-01T00:00:00Z	
272	http://www.wikidata.org/entity/Q358071	en	Adler & Oppenheimer	de	Norddeutsche Lederwerke AG	1940-01-01T00:00:00Z	
273	http://www.wikidata.org/entity/Q358071	en	Adler & Oppenheimer	de	Adler & Oppenheimer Aktiengesellschaft	1900-01-01T00:00:00Z	
274	http://www.wikidata.org/entity/Q358071	en	Adler & Oppenheimer	de	Adler & Oppenheimer Lederfabrik AG	1872-01-01T00:00:00Z	
275	http://www.wikidata.org/entity/Q368151	en	Mediaset	it	Mediaset Italia S.p.A.	1996-01-01T00:00:00Z	
276	http://www.wikidata.org/entity/Q368151	en	Mediaset	it	Mediaset Italia S.r.l.	1993-01-01T00:00:00Z	1996-01-01T00:00:00Z
277	http://www.wikidata.org/entity/Q591359	en	Steyr Arms	de	Steyr Arms GmbH	2019-01-01T00:00:00Z	
278	http://www.wikidata.org/entity/Q591359	en	Steyr Arms	de	Josef und Franz Werndl & Comp. Waffenfabrik und Sägemühle in Oberletten	1864-04-16T00:00:00Z	1869-01-01T00:00:00Z
279	http://www.wikidata.org/entity/Q591359	en	Steyr Arms	de	Österreichische Waffenfabriksgesellschaft	1869-01-01T00:00:00Z	1926-01-01T00:00:00Z
280	http://www.wikidata.org/entity/Q591359	en	Steyr Arms	de	Steyr-Werke AG	1926-01-01T00:00:00Z	1934-01-01T00:00:00Z
281	http://www.wikidata.org/entity/Q341118	en	Czech News Agency	cs	Česká tisková kancelář	2019-08-20T00:00:00Z	
282	http://www.wikidata.org/entity/Q381202	en	AERO Vodochody Aerospace	cs	Aero Vodochody Narodni Podnik	1953-07-01T00:00:00Z	1998-01-01T00:00:00Z
283	http://www.wikidata.org/entity/Q381202	en	AERO Vodochody Aerospace	cs	AERO Vodochody AEROSPACE a.s.	2012-09-19T00:00:00Z	
284	http://www.wikidata.org/entity/Q381202	en	AERO Vodochody Aerospace	cs	Aero Vodochody a.s.	2006-01-01T00:00:00Z	2012-09-19T00:00:00Z
285	http://www.wikidata.org/entity/Q381202	en	AERO Vodochody Aerospace	cs	Aero Tovarna Letadel	1919-02-25T00:00:00Z	1939-01-01T00:00:00Z
286	http://www.wikidata.org/entity/Q381955	en	Azienda Trasporti Milanesi	it	Azienda Tranviaria Municipale Milano	1931-01-01T00:00:00Z	1998-01-01T00:00:00Z
287	http://www.wikidata.org/entity/Q381955	en	Azienda Trasporti Milanesi	it	Azienda Trasporti Milanesi	1998-01-01T00:00:00Z	
288	http://www.wikidata.org/entity/Q618491	en	Illume	fi	Illume Oy	1987-05-20T00:00:00Z	
289	http://www.wikidata.org/entity/Q691563	en	Nord Stream AG	de	Nord Stream AG	2006-01-01T00:00:00Z	
290	http://www.wikidata.org/entity/Q381100	en	Prague Public Transit Company	cs	Dopravní podnik hl. m. Prahy, akciová společnost	2016-10-10T00:00:00Z	
291	http://www.wikidata.org/entity/Q381100	en	Prague Public Transit Company	cs	Dopravní podnik hl.m.Prahy, akciová společnost	1991-07-11T00:00:00Z	2016-10-10T00:00:00Z
292	http://www.wikidata.org/entity/Q381100	en	Prague Public Transit Company	cs	Dopravní podnik hl.m. Prahy ,akciová společnost	1991-07-11T00:00:00Z	1991-07-11T00:00:00Z
293	http://www.wikidata.org/entity/Q688785	en	SL Aerosapce	en	Sea Launch SA	1995-01-01T00:00:00Z	2018-04-01T00:00:00Z
294	http://www.wikidata.org/entity/Q688785	en	SL Aerosapce	en	SL Aerospace SA	2018-04-01T00:00:00Z	
295	http://www.wikidata.org/entity/Q457043	en	Senvion SE	en	Senvion	2014-01-01T00:00:00Z	
296	http://www.wikidata.org/entity/Q457043	en	Senvion SE	en	REpower Systems SE	2001-01-01T00:00:00Z	2013-12-31T00:00:00Z
297	http://www.wikidata.org/entity/Q616376	en	Neste	fi	Neste Oy	1948-01-01T00:00:00Z	1998-01-01T00:00:00Z
298	http://www.wikidata.org/entity/Q616376	en	Neste	fi	Fortum Oil and Gas Oy	1998-01-01T00:00:00Z	2004-01-01T00:00:00Z
299	http://www.wikidata.org/entity/Q921159	en	RTL Group	fr	Compagnie Luxembourgeoise de Télédiffusion	1954-01-01T00:00:00Z	1997-01-01T00:00:00Z
300	http://www.wikidata.org/entity/Q948831	en	Plzeňský Prazdroj	cs	Plzeňský Prazdroj, a. s.	1994-09-01T00:00:00Z	
301	http://www.wikidata.org/entity/Q1010060	en	Bunzlauer Kleinbahn	de	Kleinbahn-AG Bunzlau–Modlau	1912-10-03T00:00:00Z	1921-04-04T00:00:00Z
302	http://www.wikidata.org/entity/Q1010060	en	Bunzlauer Kleinbahn	de	Kleinbahn-AG Bunzlau–Neudorf am Gröditzberg	1905-03-27T00:00:00Z	1921-04-04T00:00:00Z
303	http://www.wikidata.org/entity/Q1023212	en	cdp.pl	pl	CD Projekt Sp. z o.o.	1994-01-01T00:00:00Z	2012-09-21T00:00:00Z
304	http://www.wikidata.org/entity/Q1023212	en	cdp.pl	pl	CDP Sp. z o.o.	2017-04-12T00:00:00Z	
305	http://www.wikidata.org/entity/Q1023212	en	cdp.pl	pl	cdp.pl Sp. z o.o.	2012-09-21T00:00:00Z	2017-04-12T00:00:00Z
306	http://www.wikidata.org/entity/Q908048	en	Bremisch-Hannoversche Kleinbahn	de	Bremisch-Hannoversche Eisenbahn AG	1958-01-14T00:00:00Z	
307	http://www.wikidata.org/entity/Q908048	en	Bremisch-Hannoversche Kleinbahn	de	Bremisch-Hannoversche Kleinbahn AG	1898-06-24T00:00:00Z	
308	http://www.wikidata.org/entity/Q910379	en	Leonardo	it	Leonardo S.p.A.	2016-01-01T00:00:00Z	
309	http://www.wikidata.org/entity/Q910379	en	Leonardo	it	Finmeccanica S.p.A.	1948-01-01T00:00:00Z	2016-01-01T00:00:00Z
310	http://www.wikidata.org/entity/Q903943	en	Adama Agricultural Solutions Ltd.	fr	Adama Agricultural Solutions	2014-01-01T00:00:00Z	
311	http://www.wikidata.org/entity/Q912778	en	OTP Bank	hu	Országos Takarékpénztár és Kereskedelmi Bank Nyrt.	2006-01-01T00:00:00Z	
312	http://www.wikidata.org/entity/Q912778	en	OTP Bank	hu	Országos Takarékpénztár	1950-01-01T00:00:00Z	1990-01-01T00:00:00Z
313	http://www.wikidata.org/entity/Q912778	en	OTP Bank	hu	Országos Takarékpénztár Nemzeti Vállalat	1949-03-01T00:00:00Z	1950-01-01T00:00:00Z
314	http://www.wikidata.org/entity/Q912778	en	OTP Bank	hu	OTP Bank Rt.	1990-01-01T00:00:00Z	2006-01-01T00:00:00Z
315	http://www.wikidata.org/entity/Q977120	en	Cargotec	fi	Cargotec Oyj	2005-06-01T00:00:00Z	
316	http://www.wikidata.org/entity/Q977120	en	Cargotec	en	Cargotec Corporation	2005-06-01T00:00:00Z	
317	http://www.wikidata.org/entity/Q979198	en	ICOM Simulations	en	Rabid Entertainment, Inc.	1996-01-01T00:00:00Z	
318	http://www.wikidata.org/entity/Q1024869	en	Cable & Wireless plc	en	Cable and Wireless Limited	1934-01-01T00:00:00Z	
319	http://www.wikidata.org/entity/Q1024869	en	Cable & Wireless plc	en	Imperial and International Communications Ltd	1928-01-01T00:00:00Z	1934-01-01T00:00:00Z
320	http://www.wikidata.org/entity/Q912476	en	Quebecor	fr	Québecor	2012-05-01T00:00:00Z	
321	http://www.wikidata.org/entity/Q913580	en	Mikrotīkls	lv	"Sabiedrība ar ierobežotu atbildību ""Mikrotīkls"""	2004-10-25T00:00:00Z	
322	http://www.wikidata.org/entity/Q1000725	en	Julius Pintsch AG	de	Julius Pintsch West KG	1946-01-01T00:00:00Z	
323	http://www.wikidata.org/entity/Q1000725	en	Julius Pintsch AG	de	Pintsch-Bamag	1953-01-01T00:00:00Z	
324	http://www.wikidata.org/entity/Q1000725	en	Julius Pintsch AG	de	Pintsch Bamag Antriebs- u. Verkehrstechnik AG	1982-01-01T00:00:00Z	
325	http://www.wikidata.org/entity/Q1000725	en	Julius Pintsch AG	de	Julius Pintsch VEB	1946-01-01T00:00:00Z	
326	http://www.wikidata.org/entity/Q932897	en	Yarrow Shipbuilders Limited	en	Yarrow & Co.	1875-01-01T00:00:00Z	
327	http://www.wikidata.org/entity/Q932897	en	Yarrow Shipbuilders Limited	en	Yarrow & Co. Ltd.	1897-01-01T00:00:00Z	
328	http://www.wikidata.org/entity/Q932897	en	Yarrow Shipbuilders Limited	en	Yarrow Shipbuilders	1926-01-01T00:00:00Z	
329	http://www.wikidata.org/entity/Q932897	en	Yarrow Shipbuilders Limited	en	Yarrow and Co. (1922)	1922-01-01T00:00:00Z	
330	http://www.wikidata.org/entity/Q1029724	en	Crown Resorts Limited	en	Crown Resorts Limited	2013-10-01T00:00:00Z	
331	http://www.wikidata.org/entity/Q973054	en	Rakuten	ja	株式会社エム・ディー・エム	1997-02-01T00:00:00Z	1999-05-01T00:00:00Z
332	http://www.wikidata.org/entity/Q973054	en	Rakuten	ja	楽天株式会社	1999-06-01T00:00:00Z	2021-03-01T00:00:00Z
333	http://www.wikidata.org/entity/Q973054	en	Rakuten	ja	楽天グループ株式会社	2021-04-01T00:00:00Z	
334	http://www.wikidata.org/entity/Q932104	en	Arcserve	en	Cheyenne	1983-01-01T00:00:00Z	1996-01-01T00:00:00Z
335	http://www.wikidata.org/entity/Q971649	en	Orlen	pl	Orlen Spółka Akcyjna	2023-07-01T00:00:00Z	
336	http://www.wikidata.org/entity/Q969813	en	Ontario Northland Transportation Commission	en	Temiskaming and Northern Ontario Railway Commission	1902-03-17T00:00:00Z	1946-01-01T00:00:00Z
337	http://www.wikidata.org/entity/Q934853	en	Motorola Mobility	en	Motorola Mobility LLC	2012-01-01T00:00:00Z	
338	http://www.wikidata.org/entity/Q934853	en	Motorola Mobility	en	Motorola Mobility, Inc.	2011-01-01T00:00:00Z	2012-01-01T00:00:00Z
339	http://www.wikidata.org/entity/Q1030691	en	NTT Data Group	ja	エヌ・ティ・ティ・データ通信株式会社	1988-01-01T00:00:00Z	1998-01-01T00:00:00Z
340	http://www.wikidata.org/entity/Q1053610	en	Alma Media	fi	Alma Media Oyj	2005-11-07T00:00:00Z	
341	http://www.wikidata.org/entity/Q1053610	en	Alma Media	en	Alma Media Corporation	2005-11-07T00:00:00Z	
342	http://www.wikidata.org/entity/Q1053610	en	Alma Media	sv	Alma Media Abp	2005-11-07T00:00:00Z	
343	http://www.wikidata.org/entity/Q1095846	en	Időkép	hu	Időkép Üzleti Szolgáltatások Kft.	2009-10-15T00:00:00Z	
344	http://www.wikidata.org/entity/Q1115580	en	Currenta	de	Currenta GmbH & Co. OHG	2008-01-01T00:00:00Z	
345	http://www.wikidata.org/entity/Q1151693	en	Nippon Steel Corporation	en	Nippon Steel Corporation	2019-04-01T00:00:00Z	
346	http://www.wikidata.org/entity/Q1163129	en	Asadal	ko	주식회사 아사달	2000-01-01T00:00:00Z	
347	http://www.wikidata.org/entity/Q1163129	en	Asadal	ko	아사달인터넷정보회사	1998-01-01T00:00:00Z	2000-01-01T00:00:00Z
348	http://www.wikidata.org/entity/Q1105518	en	Codan	en	Codan P/L	2000-03-22T00:00:00Z	2000-05-20T00:00:00Z
349	http://www.wikidata.org/entity/Q1105518	en	Codan	en	Codan Limited	2002-07-10T00:00:00Z	
350	http://www.wikidata.org/entity/Q1105518	en	Codan	en	Codan Pty. Ltd.	2000-06-01T00:00:00Z	2002-07-10T00:00:00Z
351	http://www.wikidata.org/entity/Q1105518	en	Codan	en	Codan Pty Ltd	2000-05-20T00:00:00Z	2000-06-01T00:00:00Z
352	http://www.wikidata.org/entity/Q1110685	en	Colonia	de	Colonia Konzern AG	1991-01-01T00:00:00Z	
353	http://www.wikidata.org/entity/Q1110685	en	Colonia	de	Colonia Kölnische Versicherungs-AG	1938-01-01T00:00:00Z	
